Account,Total Pdex rewards,Initial Claimable rewards,Factor,DOT Contributed
5ChsNT7BzspajRNgtccPN3D8i4VpYUdpS7FE137Lfe4En9Nz,10.27408,2.56852,0.000001592584,5
5HVpQVnqHitk1FHMhonMiFogC69doQUgtAVEiGXDF6vQLVqb,10.27408,2.56852,0.000001592584,5
5D8Gx5sF7po2mmeBXbTDbmBjRgcd57PQTpJhDKVUWkn2WJwk,10.27408,2.56852,0.000001592584,5
5EsJ6rRE4TpdsA5ddiF5P9ZB6SjUMzeBgTgEFAUKru4Am4xJ,10.27408,2.56852,0.000001592584,5
5HgYPowGiyMrtmxMj37H4E7bmEWQynjfZDpdHNGcsHsRxUKr,10.27408,2.56852,0.000001592584,5
5GRe21MdFH8DkH2vv314iwG9xPLYEmDaaS9uCE3HPTE6LQvS,10.27408,2.56852,0.000001592584,5
5DXh8XDPd77usGEFZFDWbRWzPb3a3VVDHfyvAMPQfArXAyF8,10.27408,2.56852,0.000001592584,5
5GHG6MqBwRRgTQ6NygbDwr99eVNaejRQqZG3cSAQmnnx7Pdo,102.7408,25.6852,0.000015925843,50
5F99yBcT7oVqjymykM2sAuM8dwdteeuXMbdQ9SkSijgqRnKu,20.54816,5.13704,0.000003185168,10
5F44qye43q7K4Y8y2tbzzgrHbULMEvhBM3sqDwwvKghkXv1F,20.54816,5.13704,0.000003185168,10
5CB9CJ4Roo8B7BqMmxrQ1f45H95ysSzAsoHK2myHf3HrkpuE,20.54816,5.13704,0.000003185168,10
5G6Bc1H17FbetQEQz1tyxry25UvLVVfHTyh8cVhMHu5ZbaYz,12.328896,3.082224,0.000001911101,6
5G9k5dY9mDuRLh1HdVJdev3wAq5znzC6kXKJUdG9JJmud2Z6,20.54816,5.13704,0.000003185168,10
5DAwGYAN9Qozr2imdpAjsBQNqQd1BaFYQ8cf84tGYqVm5Qsk,10.27408,2.56852,0.000001592584,5
5D7v9LRsuVb6DLgwao71JUtkdfQnY7QCBpF9MT4BZJfFCnXy,10.27408,2.56852,0.000001592584,5
5EtUbNk6AiNUDhHYo3dkNXirhaYJMsjdDves4TM29tiZhXxK,10.27408,2.56852,0.000001592584,5
5DhjHKThqev2wTjoxWFjai1UDmxCxP32wRtUBXDxxvL4TvQh,12.328896,3.082224,0.000001911101,6
5CdJtzHtSfsPiDrGkv8DdmknG2FfNjUJop5doGpW8UoxvSax,2054.816,513.704,0.000318516865,1000
5D9ihD2UjUXVReAXMLvbE3C5TYD9bZJ8iPgpTudLZqLP9peP,71.91856,17.97964,0.00001114809,35
5CFM5YWVorkRC7AeadBUyFGi7UUzX95amDg7oCepU2qg7hUn,20.54816,5.13704,0.000003185168,10
5Ff1ADxPJnYN5om1B3DQMvwCWi4VBwuF3UKboBUJjPrmkSeW,3010.30544,752.57636,0.000466627207,1465
5CVbp7sADWApbwEVuBpho6ZjL7Pqk5CowcMjPNqqy1AG4Wg8,10.27408,2.56852,0.000001592584,5
5DPm9zunSCV8VcsWxtx9bat9DjX69g61qSb5SzyvAGjZs4rT,10.27408,2.56852,0.000001592584,5
5D7HSTCuKCiLztVSHLNG2x9nogCKsCQP2S2JZfnjqk8vmZ2U,61.64448,15.41112,0.000009555505,30
5DevKi9rgaXL1TistzhBcxerDeBkcm3JiUefUV77QHaTLd5U,13.5617856,3.3904464,0.000002102211,6.6
5EEpqgPrz2fBXmBoQJmpoDCUPPyNLD4rDM6c1NUyXoSNCfrW,10.27408,2.56852,0.000001592584,5
5FCi3Stoz6f7FDfzFKbx6EXbRo5f3jb22FghCs7KnqWyQntr,41.09632,10.27408,0.000006370337,20
5ECrAbM1Fv56SWQ1r31etwnHy5P9Ws6NKrRKbEQ8cnmjnviR,41.09632,10.27408,0.000006370337,20
5C8dvuzimNMpHpzZgGCGx7Xvb4whQoKVsXwcpDT6iKmYcTSR,10.27408,2.56852,0.000001592584,5
5GTSDQfoeyw7bfXrTzbePgWTixGnfVvSTJv5Ztc3Pp944CLz,143.83712,35.95928,0.00002229618,70
5FqEqgbURDenZQKqcTuCimeDcHWC48e1dAL8PwnVUn72XbVU,293.838688,73.459672,0.000045547911,143
5CLz5CCsPqyYvhs9W6DVmDeGY8egbkTbutNYzJDHQd5141EJ,41.09632,10.27408,0.000006370337,20
5Ck6mGvQAGw9pf2XNbHYJW7SEZg67ZK8yWuMinBMLQFUujbZ,76.028192,19.007048,0.000011785124,37
5ERftX8SwHeZCUv22nxEgKmHKznq9jwjaiZ5TwR17SGjzv5A,33.4661717472,8.3665429368,0.000005187588,16.2867
5G1YyGqegfrxNySfWEBZWKZbbV6ZJ32ywkjHCac5MvQRGgU6,205.4816,51.3704,0.000031851686,100
5CGRkehb1ja2NohFmR8sgkyy9DVGRDbWwKmdYbQddc7zHRz4,49.315584,12.328896,0.000007644404,24
5GHKfSFrZneSxSYaEGFF9AwhWRyFG3f2NHWY7ZJJCrsr5VY7,20.54816,5.13704,0.000003185168,10
5HdGWJ6kcewFQrgHn5kPWLQyf3cNLGrp36o7maay4wgEaCjD,41.09632,10.27408,0.000006370337,20
5HjkED5cBSrB5HJq4bWLrHvp6GC8Zk6t9J733NS9fhCcgUPP,20548.160000000003,5137.040000000001,0.00318516865,10000
5CfVgKJDtJgDJ8pq4ZDrxpyCZnhn9p9PkYu2YuNj9STtgoq3,26.0961632,6.5240408,0.000004045164,12.7
5DAiSgP1o3xAcjz7NnDvHEV1FMXf5bt7pH63NYBq6uTJuSd3,203.426784,50.856696,0.000031533169,99
5H694rcZUmG6FnqTSn2nH76aJkUqAwpT4mpo2ZnpJDSkX5DE,102.7408,25.6852,0.000015925843,50
5HNpGoWroNV8mXhB8dSNqhQGT4xTWAKCa9TByq79SxgsFAtJ,10.27408,2.56852,0.000001592584,5
5CDgEcU3pHBwzDzr7jBxe6yafiqWbsNkuaYATKxwN6BvAohS,208.563824,52.140956,0.000032329461,101.5
5EFkQeXtVm9bcspxKRhMfcBK9eW3zeVtZqTvXMZBNZCQvjm5,20.54816,5.13704,0.000003185168,10
5FHEHNaVsXbjnrDMzmtnqEUQ77dE23Cb8Ra62h2hSZw98DWE,1027.408,256.852,0.000159258432,500
5FHQgMgdt2K9k4rtSs2QLGi1fGx9htEnZCRJfYKgvFKAjnZX,10.4795616,2.6198904,0.000001624436,5.1
5FphKLAETmeVNTcfPGHPkrCF1gyGYNhHQg91ixLJPsfkGMtq,61.64448,15.41112,0.000009555505,30
5CfPr4MZkwqJ6z9c4YL1Uiay2ZQyw7JdF8jHiS7Ew3hB2cpZ,69.863744,17.465936,0.000010829573,34
5EF48Jx1mHNMEs69MbnAEehCumcssiMXN65zjhPxzHmG8Xqi,14.383712,3.595928,0.000002229618,7
5GmdFdWqtTmToHfFGxztUNxN7gJzJn1cRYiCmwZKnxxKPAFP,10.27408,2.56852,0.000001592584,5
5GP7SYVtWmVLBDsxDjWNWykVcoMJY5huds2nPu9a4uVgkP7q,30.82224,7.70556,0.000004777752,15
5CSCBdzgww4F3JKhQm6Uow6BJ3VthnC9phJW3TxiJnhaA7Gg,10.27408,2.56852,0.000001592584,5
5EAWRxpqZtX26VdYGx5w3266dWsHu8sTu1kvqR3AWhLcRJxA,41.09632,10.27408,0.000006370337,20
5DQ2kmbYh81gBhkug3tucWLEVBrtW1Pn5ECNmi75ZEvvE4dd,20.54816,5.13704,0.000003185168,10
5CJKNofWrEFfqKQYVaGuqBtNBJGwm4rRTsDjBEWGJvQ86bni,10.6850432,2.6712608,0.000001656287,5.2
5H3puiKWderAJG1jTAmqfLmVPVVZ1R3fEbyZpiDrTJR9W7WZ,8219.264000000001,2054.816,0.00127406746,4000
5DEvti4hkKfLsHjJzxBg6gFK4wugRMyGtMBd1v5SzAqzTA22,20.54816,5.13704,0.000003185168,10
5CLxfbbBdKXLvPuUF6tRniWh4vEQdFnJdE65pYH4EwYbSzTA,205.4816,51.3704,0.000031851686,100
5CSZqh4mpuk4u5c5PEwMnA4AXiwr8Yae1q67C5kexDUgfW4q,20.54816,5.13704,0.000003185168,10
5DM1VmAvZNjm2r7QrHkvkBapQrkdquSW7vjfWaYGyc95Bnji,10.27408,2.56852,0.000001592584,5
5HLC9DUtoZc9EZerESbPs8nJmf9TcUzq1D1Gu6hgxBRQ3A5S,211.646048,52.911512,0.000032807237,103
5Ey5W7jnd54tLXxaYKK9pzUk8c6eBuPhmqawtXhKPFWE9Dwn,10.27408,2.56852,0.000001592584,5
5G159hr3UWGE3d8YTq9dzBtbudNEBm4HiJ2pcte9ZAv58bEJ,20.54816,5.13704,0.000003185168,10
5HVmQqVhWEDZSMw9wTbdQoTVepsHi28eu1tJ66uHduS1ABWz,61.64448,15.41112,0.000009555505,30
5EhEDhQaPVM4F23kDE4bMQx1DGJiX4zftbUPuTgT5nsX4Hom,42.123728,10.530932,0.000006529595,20.5
5EXbosCBzWSNrnagkyTM8wywk29wjddHPH1SPbrR7zvEEE6j,128.426,32.1065,0.000019907304,62.5
5GhU4o4ezRBdb2rHTuXybxpuLvPqzySYuBix7kPY2zEVVhMp,14.1782304,3.5445576,0.000002197766,6.9
5HU4ce1WACZ3YAiTVe9tVKi2QQsFL9yVCTTf4nVxGYSvPtoQ,61.64448,15.41112,0.000009555505,30
5F6ZHAqwSVHwixNHKgeXyQwm3GNQGWP7HWo8LvsTZS4cfFCS,2054.816,513.704,0.000318516865,1000
5Fxrvnwg6V7kvrBqSBwdpVKEjLzBBpAiUdk6ajiqzfE274Te,41.09632,10.27408,0.000006370337,20
5FEvn1iBo2x3oVs5FVY8HytVA7k87ej2NErSZ7VTjSWdAca7,61.64448,15.41112,0.000009555505,30
5CoJRcwBnb5xExR9j3hkeWJibu1Co23rGRhRBDw6Rb851UMg,513.704,128.426,0.000079629216,250
5Egz53gCZpjY1dt36ErBYmNarhVHsfEq8DhTGFhKKUDwXuCV,20.54816,5.13704,0.000003185168,10
5Df2NssaguAP9aMMwnxDP9QmGj5zpCPMvQBShkg71cKMEHvy,36.986688,9.246672,0.000005733303,18
5FhA1Nb1pVqqLydBjaAxDhki76oKLF4VhKaDGbwfjWj2hQpn,10.27408,2.56852,0.000001592584,5
5CyrZmfSHR7Em98tgAEwE26e5bkEYSjemXJegGPe41rp6oRd,316.441664,79.110416,0.000049051597,154
5CiShcSL9byHFuGQhzkFNFjGMLC1NVkSvEUnjaX4nsJqUk8a,548.635872,137.158968,0.000085044002,267
5CcKzLvNLZkk2eUbzH4svJ19FrNZKNP6JmEomNACcwzzMMfT,20.54816,5.13704,0.000003185168,10
5DvNX6mbpqV7Mv7wpNBPiwNgT6X33oSqd7wfJYoSdQxUKE4f,20.54816,5.13704,0.000003185168,10
5EXE8CyM2Ws91uHKxYgNyyjuouQRYxi129YSMRHXcGVRmANj,10.27408,2.56852,0.000001592584,5
5CoNBZjTB6Ao4gpWpSLeTz5JzKjaJZKezkdxBMpKLVmstsLe,11.301488,2.825372,0.000001751842,5.5
5E6vv1S7NW8TNgY14DBFKMT67q8v5uGHt1jjcp6gkEQ4Fppm,205.4816,51.3704,0.000031851686,100
5GNdNYhizMB6LraFxVmjQtdymC4hYRauzmfqSTquGVoEbV3D,20.54816,5.13704,0.000003185168,10
5GjbJLsxxtkfv2x27miR1i9Nj7jowVbzDk3J7zjfhEw4P4Rt,250.687552,62.671888,0.000038859057,122
5DqLopmCJ88M3Smjhz2AH6vgQ2ZEQg18nLrqWRD7pPHerqun,82.19264,20.54816,0.000012740674,40
5CqMcVw54HQpyrvA2hKsJBAfTT27SX1bPpn7WXxMyHwhZuzB,10.27408,2.56852,0.000001592584,5
5Ck9Ud3V4YMRimULg7CZ8rJDA6SwHpHEKDce3g6KQWdjdvqp,20.54816,5.13704,0.000003185168,10
5GgVYwnq21YqAYFxfyRvZLMQREkrR6RtYMFhMJL7bq1zDu8n,16.438528,4.109632,0.000002548134,8
5Gj82JZKj8VjPRMS1uwA8nwH8k1Gjvvfp9vjh5DDV66sNgX1,43.151136,10.787784,0.000006688854,21
5DUvCHCEWm4BZCaCx7XPCEDhh2teBkuqUuLEkD5ozvNYUq3G,71.91856,17.97964,0.00001114809,35
5EKugveJzr5cSZhHW3xDeVpJ7Qi9MDRrm9z1EC3TmQRj7zpA,71.91856,17.97964,0.00001114809,35
5DDTmBQ8dvzaJvGwa4Ae4MdZRUKgGbfzzeAV6gME94PSPdwv,226.02976,56.50744,0.000035036855,110
5F7F2iceQfhGtsewTy5gKq2tjUpSxjbhLPwDZ8wYvJ63rAgP,10.27408,2.56852,0.000001592584,5
5GF2s1fwSANBPRdvSPM8GrcP2LzT98CCWfiJ8FDZh72UQpnp,41.09632,10.27408,0.000006370337,20
5Ca7RZVAgJVqPUpmRdMA4GpNq94ikR86skYgduk9PXAUUF1f,53.425216,13.356304,0.000008281438,26
5DtL9rBi2nrCwF47Xjos88TeJL9KNqjVFyLZQf6Kn9wTg2c3,123.28896,30.82224,0.000019111011,60
5GEc1oLieGqBndWdk8nUA4oarUpT7DsQ3vLEJnVZFS1ybX9N,14.383712,3.595928,0.000002229618,7
5CJKKrmccucAvjKBE6WSq8aFan1QJ6uk2d6QaTusSrLhw6aQ,40.068912,10.017228,0.000006211078,19.5
5EwBDLhbEyDnCvd41RHxEhrDJ2brte6d98AuJVksufzrLMZx,10.27408,2.56852,0.000001592584,5
5FRPtCddPze75ho7sY4SvtEXPhBC8DVbwgHDEDJmkWc3MckT,10.27408,2.56852,0.000001592584,5
5DvpuP2FLajqP6gujZp2q4o8CaKh1Exmk8gEzxFdxwBgVhpG,65.754112,16.438528,0.000010192539,32
5FFC1jXKsJd6KTUni78q3ndnVZiguwyNwCURHKiSqMTzL5F2,61.64448,15.41112,0.000009555505,30
5CZeu4FDY72BPnUf1gB2EHL24RYin1jvSTe58CfM7YmRxrtb,85.62418272,21.40604568,0.000013272597,41.67
5DMBd9VQPyB5Kn2C5wu2WBtE5JdAFfLtWzkXaQUD6pKnbDCN,43.151136,10.787784,0.000006688854,21
5HYxJtHdNfNHjovb6MC3rMUBbxrPaEjw5KjxBPPbdtoMw4eV,20.54816,5.13704,0.000003185168,10
5Eph4bKUsYVoKWxdck3G24XgoYt5dpHX3CWkGUrsL21oPn5L,10.27408,2.56852,0.000001592584,5
5DQ2nW6QafmJu9FeiqotPDM65RLspixRzVgEu88hECHDicBm,371.921696,92.980424,0.000057651552,181
5DNpfyBGmBgjX9VR8mhqvzDyUv2hiHD3RAtpeKZEj3N2m6fS,61.64448,15.41112,0.000009555505,30
5H737bRrG3SaociTvNzUgmt5Zze2SzSij6UjYoJUVNLxevAR,195.20752,48.80188,0.000030259102,95
5GR5Mmnxr3T36TA6jaYQEAvfN2GPzm8nwTsoNMe1orbGwwwv,184.93344,46.23336,0.000028666517,90
5Hg9vks1LjPGWyq4Ae6F42E7cHnXiVEszuaqsnsQCYY7g4Xy,246.57792,61.64448,0.000038222023,120
5EPJ6cvSPbkpswosBheZt2JiZjcyqRNgh1gSfXoSUxSyPiL1,20.54816,5.13704,0.000003185168,10
5DstPLHe4FNiTie3qjFAe8jrxuGx5eoZ8ySYhCCbG5XKM66v,12.9453408,3.2363352,0.000002006656,6.3
5GZTjf5LmT8qmep3PKC8keBtPXWagF43MS7eQ8v6Lm6mbY6V,20.54816,5.13704,0.000003185168,10
5H98bqzvdmnc1fZadPNWHLxQxEcbsGrQgfFK9XixcB2Ng3yi,10.27408,2.56852,0.000001592584,5
5Ey4Yhpktymyi6ZFaqe9sVUctMXQH5PoW3JUS8VWn8PDUJa9,51.3704,12.8426,0.000007962921,25
5GHdYD8pTeF2KG7T8Le66wT84rq4G2sNk4uGzK5xwvppycho,41.09632,10.27408,0.000006370337,20
5CDXuPhvPcbkfdoVxv4oXjLrQbKX6tKi4Y51XEjdq3kZdR1R,45.205952,11.301488,0.000007007371,22
5EZhB8t8T7DXhiwwEKqmehf25ue9hSgfQ2wveEoo98Nab356,21.3700864,5.3425216,0.000003312575,10.4
5DHsiqaHLt3c15NS33Xf1cXeQJpqZo2iGMwnDnXpmGvKRkyd,59.589664,14.897416,0.000009236989,29
5E5HoaLmTwGMhPX9ftUCaZv6rVzqbbdTcJHveSaMs9fqU1hf,10.27408,2.56852,0.000001592584,5
5CMNWCQnqcLuSjRth66V8mPyDRfnvU3JMA5aAkcYHzDp5Xmk,343.574153095275,85.893538273818,0.000053257402,167.204339997
5HQyDwZypNMQpSGVs8BYx1MqrAGWRX2axdgXFMLotCfuxnNw,20.54816,5.13704,0.000003185168,10
5EFoY988BHr7Q5HZTLKYU7CEqY3kFVh57gginnuPPiYfEV3G,102.7408,25.6852,0.000015925843,50
5Ctuzf5L4mjungMbmCAtsbwejymz33yzNe3Y3d4i5sVkxn1E,41.09632,10.27408,0.000006370337,20
5CJsYgoF2wCSvfn43odcD55iHZStE9AobWTp7pcwi95kyMyE,100.41885792,25.10471448,0.000015565919,48.87
5HnQsemAk6rgspqpmGh6GZiPN15juoUtmZTc1ytZ7cuZ4AzG,10.27408,2.56852,0.000001592584,5
5G3aHLGJXBk7QKJwDVd68Dpu3ZQ6V9xDCYzz8CCJREYHZiSH,32.877056,8.219264,0.000005096269,16
5G6MmsVkLt8Qj8nqkxg1ybqPJ8SzZFnACvkanDzQmpRTTezi,10.27408,2.56852,0.000001592584,5
5ECMSuzfu9J4xMt8b88LJYFbfGCKW9r62FSMff2vyZZktv3c,20.54816,5.13704,0.000003185168,10
5DrE38XofSaDrNww5kAdrSdZjrx482y8iNS745WU2cJGMkx3,51.3704,12.8426,0.000007962921,25
5CJ5MBm9yGUnxnABqZW5vsCgeBxcVKjageYmkUJ2mA6J9MDw,30.82224,7.70556,0.000004777752,15
5FrzL8B91KSzNR1jD3jDcxLFkeb8ENZmFUrDpguPZQiULQLu,1027.408,256.852,0.000159258432,500
5G66RCS3BFsrdaqaFmC6tiUs4eSRkvwMtrtkrZ4ci6HMTq1K,10.27408,2.56852,0.000001592584,5
5E7boYUF9i2PATLwQqaAAqL4aMLaGinxcELkyZVWJe8Dvx33,41.09632,10.27408,0.000006370337,20
5GwyNJn3Du4iq6mCdKGz2jKnHehBvgkKh2aDp1MyiDh7F1zQ,51.3704,12.8426,0.000007962921,25
5EkfDQsjyedHQkyGz5BYDniP2T4xDbz7AEdUinzKb1AB6Y67,205.4816,51.3704,0.000031851686,100
5CJvpmLSdVfaJGM4k5ESvXsGHxqWzcAtjFvWdvSwAvbC59mk,30.82224,7.70556,0.000004777752,15
5ESJW9sxEDTAyRMoZ1jLm78p3S7SuprvJq81bCH7dgdnbpeS,30.82224,7.70556,0.000004777752,15
5ChuYvY1tzia7Q4wxvYVrE2Go4q7f4qqE6VqFP3wF21ddR5P,61.64448,15.41112,0.000009555505,30
5Dtu6YoEahjRkEukVYhqPHR8KPQKZ51SkNqTyhqB17dgcVHj,20.54816,5.13704,0.000003185168,10
5EHxkSCVWJaWd7aJ8875Xixn3KpEPoR7bBXLgyrWx1kqLjbU,410.9632,102.7408,0.000063703373,200
5Dc3jErBCiGBe6gGm7m2VwVfWgMpYh9ckSqDg93ZFqGEJPQc,65.754112,16.438528,0.000010192539,32
5Djws5R9CnUejAQDRnpBoc23tJfcaS67jn1G1hwBvtnvKyrY,30.82224,7.70556,0.000004777752,15
5DfmiMCACCxhE2AAwqpcHkZ7NMnZNiBdxBijurrgQLaCbUcP,365.757248,91.439312,0.000056696001,178
5DAecnwYFFs9X7DnSqV5AJwdb4cBY9J6P1FtTPAWEVqd2NYw,102.7408,25.6852,0.000015925843,50
5EX6e4w5s8CEug67chkAWdxdpoq1txYTK5Vtn5RyeuZqfKga,123.28896,30.82224,0.000019111011,60
5EymnuGMNvdrhWMa8Jp8eNhhCF67PRT7KyXtVqyAyJGNsEHR,10.27408,2.56852,0.000001592584,5
5Gx6noPxh8F48z59cTrXuus2wrqwhNw1tAjy9m6uQfKm9a7o,41.09632,10.27408,0.000006370337,20
5HNpH6vHDFJosk893HcqsmYeXSY2HbcT54xVXDovvF3uKA8R,10.27408,2.56852,0.000001592584,5
5FeJW6UdkVz9ArTzPJwiB5APjJw2uMfwnqP7YfmMwgCydhJx,43.151136,10.787784,0.000006688854,21
5GeNJSSi2Y6D65JH2HnJiA86tAhHaiixRUYPe9u6vBCzw2fx,10.27408,2.56852,0.000001592584,5
5HBEEcRvg4GVQo3rFPS1J66y2YCMrBG3ymHDMzRMkXxxdmsf,11.301488,2.825372,0.000001751842,5.5
5FU811kJ9SkWrGcmuqqUYqBRym5h74XzuPULF4MCy7q18e6A,10.27408,2.56852,0.000001592584,5
5CoW3jm2EDVd3TfD9DzzREpZ83CN8mpgXiq58sqMx4s7kGpR,143.83712,35.95928,0.00002229618,70
5DNnoGkfaWkVfZET7gt7H1trf6gCeu7mVpeyveqe9QQ4r6xK,52.30534128,13.07633532,0.000008107846,25.455
5Ek2gFMTcbyf8nn5jzFjP8XCnae9HK6bhoQCL9dbT6fodRFL,102.7408,25.6852,0.000015925843,50
5FWXcvKcQ2SvgzJd6NoMnUj9ttiogiLTpVLm9kTse7hzb4gN,10.27408,2.56852,0.000001592584,5
5H9A4UGbPuBnwzFboSuQ9Adhk64Jq8RaT3REdtLrPoyH9eQp,16.438528,4.109632,0.000002548134,8
5HKnbY8pzHhKwpgW7QxyFaZUWue9Yv3xcYcvcaWwt8cgaj5e,102.7408,25.6852,0.000015925843,50
5HVc2NyGF919h4WbV8ejXLMvG1iUBGqVUFwEnuLdbh4pdYt6,513.704,128.426,0.000079629216,250
5F3uHkcSYCAFN9XB9vxVb2BQvHJ4R3LDfVFoTbCbLSk19pPo,205.4816,51.3704,0.000031851686,100
5Fs5wKQTmZ9f7L9ZDXtZoucas3ryxZj4eaPS53CVcef9EBan,620.554432,155.138608,0.000096192093,302
5HHEzuiVkypxe3J74AUcvzkh8cqaBS3jSs9curReY4Zrj5DA,61.64448,15.41112,0.000009555505,30
5EDES7SerMMpn7a1AGpCbNZ6WWZUsK8T2iHHqMXMjkWAtKNv,16.8494912,4.2123728,0.000002611838,8.2
5F6hr1h9c7jReF1Ze6v3jtxwHZ4QsYyAjCKFpc3j4UGAR7ua,215.75568,53.93892,0.00003344427,105
5CqqxiozxSCreJ67AfAkp39jf6tcqUcqez9SmH5bkcLntLoi,100.685984,25.171496,0.000015607326,49
5CabvTFiZJxdEjz92LJvnf3w148nZvF6x2i1MKbmZejPn7yg,343.154272,85.788568,0.000053192316,167
5D9ecL8voEmed2EUrg54iH1MMDxxRZ3ZGzMZmWkZrDezTC3t,2106.1864,526.5466,0.000326479786,1025
5DCNJmDUwBNGPAAVHkxKQqGHaZ71MBEPd5pvXWiULB9xmU4E,82.19264,20.54816,0.000012740674,40
5HQwzyUV7dpT79gKrdRKR6EFwzHy1Typ1pvTA64xPUWzjVYa,20.54816,5.13704,0.000003185168,10
5CZZDwmwEUWhZm8ZWvyssXTtYVyDziW21pxHcHXYh3PiYmnV,10.27408,2.56852,0.000001592584,5
5EkMg4gqH4GaThV7Ug9aMAPfu1eQxub93XaSqwCTSuz6xsv1,20.54816,5.13704,0.000003185168,10
5FvbgQeKVAHnnHcDLtc3qX3D2VyPD8fPFPuxeEQiC8Er2KEE,10.27408,2.56852,0.000001592584,5
5G42QpLJN2t6oLkPbYxftrtzKJduHfnmkgoreDJLCfdrRhTx,10.27408,2.56852,0.000001592584,5
5FP2WpuVJV7cfFRDzdadcShm9eRChECBmYnkmyGzmCs2xz66,102.7408,25.6852,0.000015925843,50
5F7YyYfrDLfJyCVFoqYtmVxe5P14Z8T6iXU7sM2NKRrbAR6P,61.64448,15.41112,0.000009555505,30
5EfNNRjnAzxVaWqnVSpyV5JtFmYD2Dgm8QwCgjrByYMxRYFB,20.54816,5.13704,0.000003185168,10
5DXqwrkXugHFT4ocMxA3hFX3gmKexXhZZx3kw5cSk1WNF3Ug,20.54816,5.13704,0.000003185168,10
5Cw1TmUmWmVs35Apwq9Jt9KuGnm6SoQEMZGJaGWkKqexS4Ux,5692.444435904,1423.111108976,0.00088238536,2770.294
5H3h6tuUBzsSk3iMhQVxYU1HdjQmuQmqyZLuBsMAbdsKDwwP,25.6852,6.4213,0.00000398146,12.5
5Ec9kp52K3vBpRvYwbk8VfKHnbZcMpRW1jRFSUA1c7Jpf1dq,102.7408,25.6852,0.000015925843,50
5C57g73SQGpJhKEB2LWajERAgW4JJ2FCN6WwuEZnzqK5d8oZ,55.8909952,13.9727488,0.000008663658,27.2
5HeRpUtg2LVXvAUCPyDQhum1FhuwY2vUPxJkuDG7yWwCVkZw,12.328896,3.082224,0.000001911101,6
5FACn3sKkFi7VVDtZdQd5AYXENLjfGGqKRpTM8cDTbH8jzQd,10.27408,2.56852,0.000001592584,5
5G46g6Jfo5ZWaUaaEn22FMc4ZTz5QgjAzZTDcd42Kt8UUsPk,410.9632,102.7408,0.000063703373,200
5FWwHWXxhgkmLRw3yJMVQKTHtD9b8ukb6RPmDXiWD8cogeZK,20.54816,5.13704,0.000003185168,10
5CDNZ5LmPdwKNfRUNLcS7aaczRh7CobGd5JAWNSUPfQV9YVT,14.383712,3.595928,0.000002229618,7
5FBujaRMzL5HP58enb8HaLkwRWNQ6nfd15b84Pr3ZdHoxSmo,2054.816,513.704,0.000318516865,1000
5Hb242ShFXTd5CX5T2m3tELGZkNpo35CtBoeqePTopz5aN2C,10.27408,2.56852,0.000001592584,5
5EpikJHitDtuN1229wjCXTtWtJbFM8guZJVmKufzHxExGNPD,10.27408,2.56852,0.000001592584,5
5FvsDzF1TjQrGwdJKJtmMg83vxsF5te4sabrgww8GBsKcdSg,750.00784,187.50196,0.000116258655,365
5DqtWqF1pftDxbutg4kmncuiBTuFQnLoNtQBGiMQ2bzFeGzs,226.02976,56.50744,0.000035036855,110
5FjP6LfSkEcqAsC6eqmk78bL8EW958C6yAGtGFKu9hsJQoLc,174.65936,43.66484,0.000027073933,85
5CfwTd4gRf8JqyfsdDseaEohzmnRBs1q8wrkLEyeGpXBrf9e,164.38528,41.09632,0.000025481349,80
5DG8nyFrLe42Ewj35dAgj1Q23mjjesY6a4AssLwtWznwi8ik,20.58925632,5.14731408,0.000003191538,10.02
5FR1J58yxJivRXz6ZgTB6TojfwG9WcTa3DCcY3CxAiA81XRU,164.38528,41.09632,0.000025481349,80
5CiZXzkiXhWgUbkGwksjZyq6Jvtor2hGE93SmN3iKrQvBt1R,271.235712,67.808928,0.000042044226,132
5DvuzhUP8DwFP3naoVVyyuM6Uqwr65bqwkErqBdbJb1wa5gk,513.704,128.426,0.000079629216,250
5FnKWNkVW1zfyMJfHah4prpCZV5T8iuHAQggYjCEED7q7zYA,205.4816,51.3704,0.000031851686,100
5EeNqKLy72W2HZ3xbttivqMCqMuSNftVFP7Xcd9gyVe8UuHS,421.23728,105.30932,0.000065295957,205
5Hn2BLoQCqHRBzvR1NyPzaaEYV688zpS23VJ81r44TAYVsoo,20.54816,5.13704,0.000003185168,10
5GRWjNQVUaCxDaCBNBPWX7gtDuisp834Fi83GDuSc7kjS7Vy,41.7127648,10.4281912,0.000006465892,20.3
5ECEm9gUM19NPVFaaozifCRfTJrkpwrHGrz9Qz9SsXVd748L,10.27408,2.56852,0.000001592584,5
5G6FxtkRzU86qqv4DNfQZVGUxAUSJZSfSNgKn1r9qsdXk1g8,22.602976,5.650744,0.000003503685,11
5EtTV98CKBRjBFLTMqzdgc8RBjAjDe4scm2BiEctfacmekeF,20.54816,5.13704,0.000003185168,10
5EgyvNXK6i8LEBNpRuESt2DVvhWQA1iRRpGCBxRjgoUHRq3f,158.220832,39.555208,0.000024525798,77
5FvaEQ5wEfgur6HxWrJjuyA4URZonFzakrdeazSKx65Ni4kg,71.91856,17.97964,0.00001114809,35
5HLAiMyoPxxBCuR31we82s6HTJ4mEkjxVsLxoCX8B51oosZz,30.82224,7.70556,0.000004777752,15
